iops	wrnd	bw	lat	rrnd	i	cap	rdsz	s	warm	qdep	wr	str	test	wght	wrsz	
1205	50	207.13	49.77	100	0	128	120	0	0.0	60	50	1	60.0	1	232	
2258	0	216.12	23.02	50	0	128	88	0	0.0	52	50	1	60.0	1	108	
983	100	161.32	28.48	50	0	128	184	0	0.0	28	100	1	60.0	1	168	
3004	0	528.08	9.32	100	0	128	180	0	0.0	28	0	1	60.0	0	16	
965	100	179.19	29.00	50	0	128	136	0	0.0	28	75	1	60.0	1	208	
1865	50	306.99	19.30	100	0	128	244	0	0.0	36	50	1	60.0	1	92	
2069	0	493.23	23.19	50	0	128	244	0	0.0	48	0	1	60.0	1	76	
1334	0	210.73	11.99	50	0	128	124	0	0.0	16	50	1	60.0	0	200	
2284	0	526.47	5.25	50	0	128	236	0	0.0	12	0	1	60.0	1	100	
2604	0	508.72	19.97	50	0	128	200	0	0.0	52	0	1	60.0	1	44	
2240	0	157.58	24.99	100	0	128	88	0	0.0	56	100	1	60.0	1	72	
2054	0	293.11	29.19	50	0	128	204	0	0.0	60	50	1	60.0	1	88	
4886	100	152.71	0.82	100	0	128	24	0	0.0	4	50	1	60.0	1	40	
2176	0	332.26	16.54	0	0	128	204	0	0.0	36	25	1	60.0	1	12	
3146	50	221.40	3.81	0	0	128	156	0	0.0	12	75	1	60.0	1	44	
3447	0	242.41	5.80	0	0	128	80	0	0.0	20	50	1	60.0	1	64	
873	0	153.51	27.46	100	0	128	160	0	0.0	24	100	1	60.0	1	180	
1626	50	158.76	2.46	0	0	128	24	0	0.0	4	100	1	60.0	1	100	
1410	0	236.99	17.01	0	0	128	180	0	0.0	24	50	1	60.0	0	164	
1057	0	150.92	0.94	100	0	128	224	0	0.0	1	75	1	60.0	1	120	
7758	50	484.91	5.16	50	0	128	64	0	0.0	40	0	1	60.0	0	44	
1241	100	190.38	25.77	0	0	128	160	0	0.0	32	75	1	60.0	1	156	
18318	100	214.67	0.22	100	0	128	12	0	0.0	4	0	1	60.0	1	220	
4609	0	522.17	8.68	100	0	128	116	0	0.0	40	0	1	60.0	1	24	
9387	100	293.47	4.69	0	0	128	56	0	0.0	44	50	1	60.0	1	8	
1554	0	188.22	18.01	100	0	128	124	0	0.0	28	75	1	60.0	0	124	
4038	100	244.78	12.88	50	0	128	48	0	0.0	52	25	1	60.0	1	104	
3076	0	312.45	9.10	0	0	128	188	0	0.0	28	50	1	60.0	1	20	
5570	0	348.15	2.15	50	0	128	64	0	0.0	12	0	1	60.0	0	128	
2235	0	181.21	17.89	50	0	128	92	0	0.0	40	75	1	60.0	1	80	
3876	0	454.33	15.48	100	0	128	120	0	0.0	60	0	1	60.0	0	60	
1762	50	419.82	2.27	0	0	128	244	0	0.0	4	0	1	60.0	1	248	
8133	50	158.85	2.95	0	0	128	128	0	0.0	24	100	1	60.0	1	20	
1500	0	240.37	2.67	0	0	128	196	0	0.0	4	50	1	60.0	1	132	
2775	0	271.06	7.20	0	0	128	180	0	0.0	20	50	1	60.0	1	20	
2177	100	356.94	22.04	0	0	128	212	0	0.0	48	25	1	60.0	1	36	
2864	0	321.63	5.59	100	0	128	116	0	0.0	16	25	1	60.0	0	112	
13563	50	158.96	4.42	100	0	128	196	0	0.0	60	100	1	60.0	1	12	
3668	50	315.29	9.81	50	0	128	88	0	0.0	36	0	1	60.0	1	248	
2708	0	222.20	22.15	50	0	128	180	0	0.0	60	75	1	60.0	1	52	
877	100	192.81	31.91	50	0	128	240	0	0.0	28	75	1	60.0	1	220	
2791	100	523.44	7.16	0	0	128	192	0	0.0	20	0	1	60.0	1	56	
1521	100	175.35	28.93	100	0	128	76	0	0.0	44	75	1	60.0	1	132	
2263	50	512.88	21.20	100	0	128	232	0	0.0	48	0	1	60.0	1	108	
3402	0	212.65	4.70	0	0	128	56	0	0.0	16	50	1	60.0	1	72	
3676	0	294.54	11.97	0	0	128	128	0	0.0	44	50	1	60.0	1	36	
1710	0	97.09	0.58	50	0	128	12	0	0.0	1	25	1	60.0	1	196	
4016	0	356.84	11.95	100	0	128	104	0	0.0	48	25	1	60.0	1	52	
1654	50	219.83	26.59	100	0	128	112	0	0.0	44	50	1	60.0	1	160	
2181	50	417.23	7.34	100	0	128	248	0	0.0	16	25	1	60.0	0	40	
1328	0	158.64	6.02	100	0	128	16	0	0.0	8	50	1	60.0	1	228	
1249	0	244.10	25.61	0	0	128	208	0	0.0	32	50	1	60.0	1	192	
881	100	180.73	4.54	100	0	128	204	0	0.0	4	75	1	60.0	1	212	
4016	100	211.90	9.96	0	0	128	44	0	0.0	40	50	1	60.0	1	64	
6087	100	451.78	5.26	0	0	128	76	0	0.0	32	0	1	60.0	1	136	
3157	50	468.59	2.53	0	0	128	152	0	0.0	8	0	1	60.0	0	220	
2817	50	473.38	18.45	50	0	128	172	0	0.0	52	0	1	60.0	1	208	
1375	100	164.45	40.71	0	0	128	16	0	0.0	56	50	1	60.0	1	228	
1169	0	159.87	0.85	0	0	128	56	0	0.0	1	100	1	60.0	1	140	
1908	0	297.83	10.48	50	0	128	236	0	0.0	20	50	1	60.0	1	84	
2710	0	254.24	8.85	100	0	128	116	0	0.0	24	50	1	60.0	1	76	
1566	100	319.67	7.66	100	0	128	204	0	0.0	12	25	1	60.0	1	224	
2001	0	185.69	23.98	0	0	128	92	0	0.0	48	75	1	60.0	1	96	
2701	0	496.05	11.84	0	0	128	188	0	0.0	32	0	1	60.0	0	196	
2495	100	497.31	20.83	0	0	128	204	0	0.0	52	0	1	60.0	1	12	
1976	0	248.69	6.07	0	0	128	104	0	0.0	12	25	1	60.0	1	204	
1363	100	242.29	20.54	50	0	128	184	0	0.0	28	50	1	60.0	1	180	
943	100	184.25	16.95	50	0	128	164	0	0.0	16	75	1	60.0	0	212	
40435	0	315.90	0.79	100	0	128	8	0	0.0	32	0	1	60.0	1	40	
2083	50	512.85	23.04	0	0	128	252	0	0.0	48	0	1	60.0	0	88	
2129	100	515.71	22.54	100	0	128	248	0	0.0	48	0	1	60.0	1	68	
2873	50	111.39	0.35	0	0	128	156	0	0.0	1	75	1	60.0	1	1	
8187	100	159.91	2.44	100	0	128	1	0	0.0	20	100	1	60.0	1	20	
1533	100	171.28	28.69	50	0	128	28	0	0.0	44	50	1	60.0	1	200	
1180	0	226.05	27.11	50	0	128	180	0	0.0	32	50	1	60.0	1	212	
3004	50	193.27	5.32	50	0	128	32	0	0.0	16	25	1	60.0	1	168	
1847	0	178.51	2.16	0	0	128	156	0	0.0	4	75	1	60.0	1	80	
1423	0	138.91	0.70	0	0	128	116	0	0.0	1	50	1	60.0	1	84	
3470	50	474.55	17.29	0	0	128	140	0	0.0	60	0	1	60.0	1	252	
4090	0	479.37	13.69	100	0	128	120	0	0.0	56	0	1	60.0	1	168	
2502	50	276.45	22.37	100	0	128	96	0	0.0	56	25	1	60.0	1	164	
2428	100	193.94	16.48	100	0	128	32	0	0.0	40	25	1	60.0	1	232	
946	50	190.45	50.72	50	0	128	200	0	0.0	48	75	1	60.0	1	208	
6413	50	501.06	4.37	0	0	128	80	0	0.0	28	0	1	60.0	1	32	
2496	0	173.62	14.42	0	0	128	20	0	0.0	36	25	1	60.0	1	224	
758	100	163.02	52.73	100	0	128	124	0	0.0	40	100	1	60.0	1	220	
1096	0	199.05	51.04	0	0	128	120	0	0.0	56	50	1	60.0	1	252	
3830	50	246.57	7.31	0	0	128	92	0	0.0	28	50	1	60.0	1	40	
1135	100	168.18	3.52	50	0	128	68	0	0.0	4	50	1	60.0	1	236	
922	50	162.28	65.03	100	0	128	140	0	0.0	60	100	1	60.0	1	180	
4145	50	518.19	7.72	0	0	128	128	0	0.0	32	0	1	60.0	1	140	
2483	50	514.23	20.94	100	0	128	212	0	0.0	52	0	1	60.0	1	244	
4900	100	516.85	12.24	0	0	128	108	0	0.0	60	0	1	60.0	1	164	
2437	50	190.82	8.20	50	0	128	32	0	0.0	20	25	1	60.0	1	224	
2575	50	349.57	3.10	50	0	128	168	0	0.0	8	25	1	60.0	1	52	
22078	100	344.98	2.72	100	0	128	16	0	0.0	60	0	1	60.0	1	92	
55361	100	54.06	0.21	50	0	128	1	0	0.0	12	0	1	60.0	1	40	
5634	0	374.15	0.71	50	0	128	68	0	0.0	4	0	1	60.0	1	112	
1538	50	321.58	20.79	50	0	128	212	0	0.0	32	25	1	60.0	1	220	
1235	50	203.23	48.55	100	0	128	108	0	0.0	60	50	1	60.0	1	228	
793	50	186.70	25.21	100	0	128	220	0	0.0	20	75	1	60.0	1	248	
832	100	162.61	28.82	0	0	128	172	0	0.0	24	100	1	60.0	0	200	
3340	50	172.92	9.58	50	0	128	44	0	0.0	32	75	1	60.0	1	56	
1170	0	159.98	27.35	50	0	128	152	0	0.0	32	100	1	60.0	1	140	
12382	50	435.33	3.55	0	0	128	36	0	0.0	44	0	1	60.0	1	40	
9443	50	221.53	1.69	50	0	128	36	0	0.0	16	50	1	60.0	1	12	
1037	100	162.13	42.41	0	0	128	32	0	0.0	44	100	1	60.0	1	160	
2506	100	314.27	3.19	50	0	128	200	0	0.0	8	50	1	60.0	1	56	
1110	50	201.81	32.41	0	0	128	240	0	0.0	36	75	1	60.0	1	168	
2464	50	202.14	1.62	50	0	128	84	0	0.0	4	50	1	60.0	1	84	
1251	50	109.99	0.80	50	0	128	12	0	0.0	1	50	1	60.0	1	168	
1739	50	317.43	2.30	50	0	128	208	0	0.0	4	25	1	60.0	1	124	
1073	50	117.33	0.93	50	0	128	36	0	0.0	1	50	1	60.0	1	188	
1276	50	178.42	6.27	100	0	128	104	0	0.0	8	75	1	60.0	1	156	
3123	100	250.09	8.96	100	0	128	184	0	0.0	28	75	1	60.0	1	48	
3012	50	470.71	19.92	0	0	128	160	0	0.0	60	0	1	60.0	1	24	
1425	0	192.36	16.83	100	0	128	76	0	0.0	24	50	1	60.0	1	200	
4573	50	518.09	2.62	50	0	128	116	0	0.0	12	0	1	60.0	1	52	
1512	50	158.70	15.87	100	0	128	8	0	0.0	24	75	1	60.0	1	140	
817	50	143.54	1.22	0	0	128	188	0	0.0	1	50	1	60.0	1	172	
1203	100	230.35	26.60	100	0	128	180	0	0.0	32	50	1	60.0	0	212	
12335	50	117.73	4.21	100	0	128	1	0	0.0	52	25	1	60.0	1	36	
2205	100	327.39	19.95	100	0	128	152	0	0.0	44	25	1	60.0	1	152	
3884	100	185.97	1.03	50	0	128	76	0	0.0	4	75	1	60.0	1	40	
3747	0	278.18	16.01	0	0	128	76	0	0.0	60	25	1	60.0	1	76	
871	100	191.50	50.50	0	0	128	228	0	0.0	44	75	1	60.0	1	224	
835	100	163.11	33.53	100	0	128	188	0	0.0	28	100	1	60.0	1	200	
850	100	165.75	9.41	0	0	128	56	0	0.0	8	75	1	60.0	1	248	
1037	100	162.12	11.56	100	0	128	96	0	0.0	12	100	1	60.0	1	160	
2347	0	338.99	5.11	0	0	128	168	0	0.0	12	25	1	60.0	1	88	
1622	0	158.47	17.25	100	0	128	140	0	0.0	28	100	1	60.0	1	100	
1940	100	301.50	18.55	50	0	128	148	0	0.0	36	25	1	60.0	1	192	
15304	0	253.77	3.66	100	0	128	56	0	0.0	56	75	1	60.0	1	4	
851	100	144.48	1.17	100	0	128	132	0	0.0	1	75	1	60.0	1	188	
2151	100	253.83	11.16	100	0	128	88	0	0.0	24	25	1	60.0	1	220	
2666	50	203.34	7.50	0	0	128	56	0	0.0	20	50	1	60.0	1	100	
7104	0	145.89	1.69	50	0	128	8	0	0.0	12	25	1	60.0	1	60	
3226	50	371.84	8.68	100	0	128	140	0	0.0	28	25	1	60.0	1	52	
9623	0	413.50	2.49	100	0	128	44	0	0.0	24	0	1	60.0	1	192	
2397	100	449.68	21.68	50	0	128	192	0	0.0	52	0	1	60.0	0	172	
4237	0	169.64	1.89	100	0	128	44	0	0.0	8	75	1	60.0	1	40	
1456	0	331.40	35.71	0	0	128	240	0	0.0	52	25	1	60.0	1	212	
1168	0	188.95	6.85	0	0	128	108	0	0.0	8	50	1	60.0	1	224	
719	50	157.44	83.42	100	0	128	212	0	0.0	60	100	1	60.0	1	224	
1957	0	199.14	30.66	0	0	128	68	0	0.0	60	50	1	60.0	1	140	
1183	50	190.78	23.65	0	0	128	168	0	0.0	28	75	1	60.0	1	164	
8872	0	485.20	0.90	0	0	128	56	0	0.0	8	0	1	60.0	1	40	
4076	50	294.48	4.90	0	0	128	140	0	0.0	20	50	1	60.0	1	8	
2224	50	304.02	5.39	50	0	128	140	0	0.0	12	0	1	60.0	1	116	
3174	50	223.18	12.60	100	0	128	44	0	0.0	40	25	1	60.0	1	156	
2146	50	511.53	11.18	100	0	128	244	0	0.0	24	0	1	60.0	1	116	
2736	100	160.33	7.31	100	0	128	172	0	0.0	20	100	1	60.0	1	60	
842	0	161.30	37.98	100	0	128	172	0	0.0	32	100	1	60.0	1	196	
964	100	175.27	53.92	50	0	128	108	0	0.0	52	75	1	60.0	1	212	
2598	100	165.45	20.01	50	0	128	8	0	0.0	52	25	1	60.0	1	236	
1880	100	310.35	10.63	0	0	128	160	0	0.0	20	25	1	60.0	1	196	
2334	50	465.03	1.71	100	0	128	204	0	0.0	4	0	1	60.0	1	232	
4458	50	248.04	8.97	0	0	128	204	0	0.0	40	75	1	60.0	1	8	
2542	50	327.73	7.86	50	0	128	224	0	0.0	20	50	1	60.0	1	40	
2989	0	198.10	8.03	50	0	128	44	0	0.0	24	50	1	60.0	1	92	
3802	0	170.59	2.10	100	0	128	28	0	0.0	8	50	1	60.0	1	64	
5722	100	246.10	6.29	0	0	128	36	0	0.0	36	25	1	60.0	1	68	
2202	100	481.69	5.45	50	0	128	224	0	0.0	12	0	1	60.0	1	240	
1938	50	306.81	4.12	100	0	128	240	0	0.0	8	50	1	60.0	1	84	
3588	0	185.47	8.91	0	0	128	24	0	0.0	32	25	1	60.0	1	140	
1649	50	161.16	33.94	0	0	128	84	0	0.0	56	100	1	60.0	1	100	
2085	0	513.02	3.84	50	0	128	252	0	0.0	8	0	1	60.0	0	144	
1817	100	299.98	4.40	100	0	128	160	0	0.0	8	25	1	60.0	1	196	
2132	50	295.55	15.01	50	0	128	132	0	0.0	32	25	1	60.0	1	172	
41057	0	160.38	0.88	100	0	128	224	0	0.0	36	100	1	60.0	1	4	
13165	100	51.43	0.07	0	0	128	236	0	0.0	1	100	1	60.0	1	4	
1732	100	284.36	30.01	100	0	128	168	0	0.0	52	0	1	60.0	1	104	
1611	100	338.48	27.30	0	0	128	228	0	0.0	44	25	1	60.0	1	176	
2660	50	147.07	4.51	50	0	128	1	0	0.0	12	50	1	60.0	0	112	
834	0	175.90	52.74	0	0	128	120	0	0.0	44	75	1	60.0	0	248	
683	0	162.83	46.83	50	0	128	44	0	0.0	32	100	1	60.0	1	244	
1003	50	160.60	11.97	0	0	128	152	0	0.0	12	100	1	60.0	1	164	
2806	50	367.19	21.38	50	0	128	168	0	0.0	60	25	1	60.0	1	32	
3242	50	405.33	13.57	100	0	128	128	0	0.0	44	0	1	60.0	1	40	
1755	0	397.82	20.50	50	0	128	232	0	0.0	36	0	1	60.0	1	252	
7067	50	289.80	4.53	50	0	128	44	0	0.0	32	25	1	60.0	0	36	
5887	0	155.77	6.79	100	0	128	4	0	0.0	40	25	1	60.0	1	96	
2152	0	410.25	7.43	100	0	128	244	0	0.0	16	25	1	60.0	1	48	
3045	100	363.18	7.88	0	0	128	152	0	0.0	24	25	1	60.0	1	32	
887	50	163.02	4.51	100	0	128	80	0	0.0	4	75	1	60.0	1	224	
8354	100	252.91	5.26	50	0	128	88	0	0.0	44	75	1	60.0	1	12	
1320	0	166.21	24.24	100	0	128	20	0	0.0	32	50	1	60.0	1	236	
5404	0	290.29	10.36	100	0	128	52	0	0.0	56	25	1	60.0	0	64	
1024	100	164.15	58.57	50	0	128	236	0	0.0	60	100	1	60.0	1	164	
2739	100	385.06	18.98	100	0	128	168	0	0.0	52	25	1	60.0	1	72	
4567	100	240.41	11.38	100	0	128	120	0	0.0	52	75	1	60.0	1	32	
2635	50	113.28	21.24	100	0	128	72	0	0.0	56	100	1	60.0	0	44	
2072	50	99.20	7.70	50	0	128	4	0	0.0	16	25	1	60.0	1	184	
1566	100	170.69	20.43	0	0	128	64	0	0.0	32	50	1	60.0	1	160	
4351	50	509.99	13.79	100	0	128	120	0	0.0	60	0	1	60.0	1	96	
2937	0	270.02	16.34	100	0	128	80	0	0.0	48	25	1	60.0	1	136	
3817	100	343.43	13.62	50	0	128	116	0	0.0	52	25	1	60.0	1	20	
682	0	160.08	46.86	100	0	128	60	0	0.0	32	100	1	60.0	1	240	
951	100	161.52	54.63	50	0	128	36	0	0.0	52	75	1	60.0	1	220	
3819	50	522.21	4.19	0	0	128	140	0	0.0	16	0	1	60.0	1	144	
5335	100	364.96	3.00	100	0	128	92	0	0.0	16	25	1	60.0	0	4	
1641	50	178.06	17.06	50	0	128	84	0	0.0	28	75	1	60.0	1	120	
3265	0	497.47	12.25	0	0	128	156	0	0.0	40	0	1	60.0	1	76	
2329	100	281.96	15.46	0	0	128	164	0	0.0	36	50	1	60.0	1	84	
851	50	174.45	9.40	50	0	128	120	0	0.0	8	75	1	60.0	1	240	
663	100	148.82	1.51	50	0	128	188	0	0.0	1	75	1	60.0	1	244	
6261	50	226.12	3.83	50	0	128	112	0	0.0	24	75	1	60.0	1	12	
825	0	171.96	29.08	100	0	128	108	0	0.0	24	75	1	60.0	1	248	
1355	0	158.80	8.85	50	0	128	116	0	0.0	12	100	1	60.0	1	120	
12162	100	260.35	3.29	0	0	128	76	0	0.0	40	75	1	60.0	1	4	
3478	50	227.44	14.95	50	0	128	44	0	0.0	52	25	1	60.0	1	136	
2064	0	318.27	17.43	100	0	128	248	0	0.0	36	50	1	60.0	1	68	
8329	100	225.26	3.36	0	0	128	108	0	0.0	28	75	1	60.0	1	1	
1406	50	285.74	39.82	50	0	128	208	0	0.0	56	0	1	60.0	1	28	
1829	50	255.34	32.80	50	0	128	108	0	0.0	60	25	1	60.0	1	248	
991	100	168.32	1.01	0	0	128	196	0	0.0	1	25	1	60.0	1	108	
675	50	160.94	23.69	0	0	128	168	0	0.0	16	100	1	60.0	1	244	
2342	0	329.39	3.41	50	0	128	224	0	0.0	8	50	1	60.0	0	64	
1763	0	299.68	4.54	0	0	128	168	0	0.0	8	25	1	60.0	1	192	
1207	50	160.37	43.07	50	0	128	100	0	0.0	52	100	1	60.0	1	136	
811	50	148.79	1.23	0	0	128	212	0	0.0	1	75	1	60.0	0	180	
1618	0	224.43	12.36	50	0	128	132	0	0.0	20	50	1	60.0	1	152	
1243	100	250.21	48.26	100	0	128	224	0	0.0	60	50	1	60.0	1	188	
7241	100	238.77	3.31	100	0	128	132	0	0.0	24	75	1	60.0	1	1	
1696	50	284.91	18.87	50	0	128	172	0	0.0	32	0	1	60.0	1	16	
875	0	148.76	1.14	0	0	128	216	0	0.0	1	50	1	60.0	1	132	
2012	50	239.79	9.94	100	0	128	124	0	0.0	20	50	1	60.0	1	120	
1586	100	163.71	7.56	0	0	128	24	0	0.0	12	50	1	60.0	0	188	
2850	100	177.51	21.05	100	0	128	16	0	0.0	60	25	1	60.0	1	208	
1473	0	169.48	29.87	50	0	128	32	0	0.0	44	50	1	60.0	1	204	
2776	50	276.62	2.88	0	0	128	96	0	0.0	8	25	1	60.0	0	120	
847	50	155.57	33.04	100	0	128	76	0	0.0	28	100	1	60.0	1	188	
1481	100	228.52	27.01	100	0	128	144	0	0.0	40	50	1	60.0	1	172	
710	50	160.79	11.27	100	0	128	180	0	0.0	8	100	1	60.0	1	232	
13547	0	476.25	0.88	0	0	128	36	0	0.0	12	0	1	60.0	0	20	
2108	50	247.05	11.38	0	0	128	128	0	0.0	24	50	1	60.0	0	112	
3759	50	499.41	15.96	0	0	128	136	0	0.0	60	0	1	60.0	1	192	
1176	50	160.83	17.00	50	0	128	124	0	0.0	20	100	1	60.0	1	140	
1790	100	188.79	0.56	100	0	128	108	0	0.0	1	0	1	60.0	1	220	
1795	50	265.16	24.50	100	0	128	120	0	0.0	44	25	1	60.0	1	244	
2793	50	245.91	21.48	100	0	128	64	0	0.0	60	25	1	60.0	1	168	
1824	0	273.73	2.19	50	0	128	224	0	0.0	4	50	1	60.0	1	84	
2554	100	279.59	7.83	50	0	128	144	0	0.0	20	50	1	60.0	1	80	
1398	100	167.87	40.05	0	0	128	48	0	0.0	56	75	1	60.0	0	148	
1110	50	161.34	50.41	0	0	128	32	0	0.0	56	75	1	60.0	1	188	
1591	100	290.46	25.13	50	0	128	168	0	0.0	40	25	1	60.0	1	244	
2267	100	159.43	15.88	0	0	128	208	0	0.0	36	100	1	60.0	1	72	
6075	0	278.52	0.66	0	0	128	60	0	0.0	4	25	1	60.0	1	8	
1453	0	201.45	2.75	100	0	128	124	0	0.0	4	50	1	60.0	1	160	
8456	0	132.14	3.31	50	0	128	68	0	0.0	28	100	1	60.0	1	16	
4927	0	327.22	1.62	0	0	128	68	0	0.0	8	0	1	60.0	0	240	
1488	100	337.14	13.44	0	0	128	232	0	0.0	20	0	1	60.0	0	64	
898	0	175.72	44.54	50	0	128	116	0	0.0	40	75	1	60.0	1	228	
9627	0	488.87	0.83	100	0	128	52	0	0.0	8	0	1	60.0	1	104	
1191	0	242.06	40.29	50	0	128	212	0	0.0	48	50	1	60.0	1	204	
3090	100	232.62	12.94	100	0	128	152	0	0.0	40	75	1	60.0	1	52	
3055	50	477.46	17.02	50	0	128	160	0	0.0	52	0	1	60.0	1	252	
1033	100	161.49	34.84	100	0	128	184	0	0.0	36	100	1	60.0	1	160	
1875	100	190.40	0.53	0	0	128	104	0	0.0	1	0	1	60.0	1	160	
1370	100	160.67	40.86	0	0	128	240	0	0.0	56	100	1	60.0	1	120	
823	50	160.96	48.55	50	0	128	64	0	0.0	40	100	1	60.0	1	200	
3210	0	216.08	7.47	0	0	128	144	0	0.0	24	75	1	60.0	1	44	
3777	50	243.95	12.70	100	0	128	48	0	0.0	48	25	1	60.0	1	120	
7548	0	176.91	2.12	100	0	128	24	0	0.0	16	75	1	60.0	1	24	
1298	0	230.76	21.57	50	0	128	176	0	0.0	28	50	1	60.0	1	188	
2187	0	335.53	18.28	50	0	128	164	0	0.0	40	25	1	60.0	1	136	
74065	50	72.33	0.81	100	0	128	1	0	0.0	60	0	1	60.0	1	184	
13727	50	428.97	0.87	100	0	128	32	0	0.0	12	0	1	60.0	1	124	
2646	100	209.32	21.16	50	0	128	120	0	0.0	56	75	1	60.0	1	68	
1640	50	185.81	0.61	50	0	128	116	0	0.0	1	0	1	60.0	1	236	
1730	50	93.97	0.58	50	0	128	8	0	0.0	1	25	1	60.0	1	200	
1607	100	232.35	27.37	50	0	128	144	0	0.0	44	50	1	60.0	1	152	
2187	50	371.76	7.31	100	0	128	196	0	0.0	16	25	1	60.0	1	108	
1114	50	188.37	32.29	50	0	128	176	0	0.0	36	75	1	60.0	1	172	
5009	50	508.76	7.99	0	0	128	104	0	0.0	40	0	1	60.0	1	56	
784	50	135.68	1.27	0	0	128	60	0	0.0	1	75	1	60.0	0	216	
1105	0	159.71	25.34	100	0	128	112	0	0.0	28	100	1	60.0	1	148	
2341	50	512.32	22.21	100	0	128	224	0	0.0	52	0	1	60.0	1	220	
1669	100	182.67	33.54	100	0	128	88	0	0.0	56	75	1	60.0	1	120	
645	50	158.68	12.40	50	0	128	152	0	0.0	8	100	1	60.0	1	252	
966	0	171.51	24.85	0	0	128	116	0	0.0	24	75	1	60.0	1	204	
7805	50	236.28	5.12	50	0	128	28	0	0.0	40	25	1	60.0	1	40	
1944	50	243.08	30.85	50	0	128	136	0	0.0	60	50	1	60.0	1	120	
1055	50	160.78	45.50	0	0	128	240	0	0.0	48	100	1	60.0	1	156	
676	50	161.11	17.75	0	0	128	128	0	0.0	12	100	1	60.0	1	244	
1187	50	136.80	0.84	100	0	128	88	0	0.0	1	75	1	60.0	1	128	
3944	50	239.20	10.14	0	0	128	48	0	0.0	40	25	1	60.0	1	104	
1710	50	327.53	25.72	50	0	128	200	0	0.0	44	25	1	60.0	1	184	
1138	100	160.07	0.88	0	0	128	96	0	0.0	1	100	1	60.0	1	144	
53866	50	52.60	0.96	0	0	128	1	0	0.0	52	0	1	60.0	1	40	
4878	50	218.84	1.64	50	0	128	112	0	0.0	8	75	1	60.0	1	24	
1919	100	262.44	16.67	0	0	128	168	0	0.0	32	50	1	60.0	1	112	
2096	0	507.59	3.82	0	0	128	248	0	0.0	8	0	1	60.0	1	144	
3964	0	511.06	4.04	100	0	128	132	0	0.0	16	0	1	60.0	1	228	
1228	0	158.43	35.81	0	0	128	148	0	0.0	44	100	1	60.0	1	132	
3490	0	504.49	16.04	100	0	128	148	0	0.0	56	0	1	60.0	1	240	
2400	100	506.33	11.66	50	0	128	216	0	0.0	28	0	1	60.0	1	80	
1588	100	207.84	32.73	50	0	128	100	0	0.0	52	50	1	60.0	1	168	
1939	50	223.50	6.19	0	0	128	116	0	0.0	12	50	1	60.0	1	120	
15269	50	208.79	2.88	50	0	128	16	0	0.0	44	50	1	60.0	1	12	
2542	100	200.98	14.16	100	0	128	108	0	0.0	36	75	1	60.0	1	72	
797	50	161.98	55.19	100	0	128	136	0	0.0	44	100	1	60.0	1	208	
1428	50	189.30	22.40	50	0	128	72	0	0.0	32	50	1	60.0	1	200	
1178	100	167.37	37.33	0	0	128	52	0	0.0	44	75	1	60.0	0	176	
855	0	185.67	70.11	100	0	128	192	0	0.0	60	75	1	60.0	1	232	
5522	0	517.67	2.90	0	0	128	96	0	0.0	16	0	1	60.0	1	12	
1931	100	158.38	4.14	50	0	128	80	0	0.0	8	100	1	60.0	1	84	
4942	0	159.51	3.24	100	0	128	8	0	0.0	16	25	1	60.0	0	108	
7326	50	229.02	4.91	100	0	128	24	0	0.0	36	25	1	60.0	1	56	
1332	0	178.34	33.01	100	0	128	92	0	0.0	44	75	1	60.0	1	152	
1697	100	341.61	23.56	100	0	128	216	0	0.0	40	25	1	60.0	1	176	
2143	0	510.77	28.00	100	0	128	244	0	0.0	60	0	1	60.0	1	252	
1328	100	160.95	39.13	50	0	128	16	0	0.0	52	100	1	60.0	1	124	
1209	0	166.15	16.53	100	0	128	60	0	0.0	20	75	1	60.0	0	168	
1852	100	159.19	10.79	100	0	128	20	0	0.0	20	100	1	60.0	1	88	
1082	50	241.05	44.35	50	0	128	232	0	0.0	48	50	1	60.0	1	224	
959	50	197.70	41.70	50	0	128	244	0	0.0	40	75	1	60.0	1	200	
20106	100	157.18	1.19	50	0	128	4	0	0.0	24	25	1	60.0	1	20	
2594	0	233.05	13.87	50	0	128	100	0	0.0	36	50	1	60.0	1	84	
2549	100	477.99	10.98	100	0	128	192	0	0.0	28	0	1	60.0	1	144	
689	100	161.76	69.57	50	0	128	4	0	0.0	48	100	1	60.0	1	240	
5141	50	522.20	9.34	100	0	128	104	0	0.0	48	0	1	60.0	1	80	
1099	0	212.61	25.47	100	0	128	156	0	0.0	28	50	1	60.0	1	240	
3546	100	512.68	14.66	0	0	128	148	0	0.0	52	0	1	60.0	1	204	
974	0	201.69	1.02	0	0	128	212	0	0.0	1	0	1	60.0	0	84	
725	100	148.76	1.38	100	0	128	196	0	0.0	1	50	1	60.0	1	224	
661	0	155.11	84.66	50	0	128	44	0	0.0	56	100	1	60.0	1	240	
1761	0	347.57	15.89	50	0	128	220	0	0.0	28	25	1	60.0	1	148	
2690	0	157.61	5.95	50	0	128	12	0	0.0	16	100	1	60.0	1	60	
2197	100	276.70	16.39	50	0	128	108	0	0.0	36	25	1	60.0	1	192	
8614	50	504.74	4.18	100	0	128	60	0	0.0	36	0	1	60.0	1	16	
8191	50	159.99	2.93	0	0	128	112	0	0.0	24	100	1	60.0	1	20	
5382	50	247.73	5.94	50	0	128	140	0	0.0	32	75	1	60.0	1	16	
